questions,answers,classes
不用单位交保险成立吗——在单位签合同的时候，有一条是不用单位给交保险，请问这样的合同在法律上能够成立吗？还有就是单位的一个部门要解散，要将我们掉到别的地方，不去的话就算我们自动离职。难道单位要调我们去别的地方我们就只能去吗？原先领导说过十个人的活，我们5个人的话，就把那5个人的工资加到我们身上，可是现在说这话的领导生病住院了，我们可以直接找单位要这笔钱吗？,根据《最高人民法院关于审理劳动争议案件适用法律若干问题的解释（三）》，用人单位与其招用的已经依法享受养老保险待遇或领取退休金的人员发生争议的，按劳务关系处理。退休后返聘，上班路上发生交通事故不属工伤。,工伤事故
工伤公司一直没有赔——3年前因工伤，经劳动保障局，法院认定伤残公司需赔6万，但公司一直没有赔，强制执行没有用，法院冻结公司16000，至今一分钱都没有拿到，生活陷入困境，最近2011，6月突患急性白血病，更加使整个家庭陷入绝境，但赔款还是无下文，收10%佣金的律师将6万降到4万同公司达成协议，协议为三年后即2011.5月前还清，但至今一样一分钱都没有，第一位律师表示要再请另一位律师想办法，并声明同样要抽佣金，雇佣后仍然一分钱都没有要到，并告知只能继续等，作为工人，没有一点法律知识，只能将生命寄托给他们，但等来的却是一次又一次的失望。一好心人建议求助法援，现只能孤注一掷，让好心人写此“遗书”，希望就算坚持不到赔偿金做化疗失救，都可以多少拿到一点，留给妻子和正在乡下读初中的两个子女。电话：13668909640跪求,你好，陕西伟天律师事务所刘晓恩律师为你解答：根据你陈述的有关情况，你可以向劳动保障监察大队反映，他们会依法替你要回所拖欠的工资。个人如果单方提出解除劳动关系，应注意写明解除的理由，否则索要经济补偿金会存在障碍。,工伤事故
单位用人分三六九等合法吗——北京某太阳能公司用人分三六九等合法吗.,你好，可以申报工伤，享受工伤待遇。,工伤事故
如何维护自己的权益——是1995进入某单位上班，一直到2004年单位上没为我交任何社会保险，2004年6月单位不知为何要求我们与第三方签订了劳务派遣合同，同是我一直也在这单位工作到今，2004年6月才开始交纳社保，但没有交纳医保，住房公积金，请问像这种情况我可以申请单位补交95年到2004年的社保吗？签订了劳务派遣合同是不是工龄就清零了，单位这样做是合法的吗？我该如何维护自己的权益？,你好，我国目前没有你说的“保安法”。,工伤事故
腾讯微博提问-他提供的都是假证据——已经仲裁了，他上诉到法院了，不承认和我有劳动关系。我也提供了一些证据（都是有他们盖章的），可是都被他们否认了。法院又把举证权给了他，他提供的都是假证据，工资单、签到表什么的里面都没有我，我该怎么办？,你好！应当属于劳动关系。依据是《劳动合同法》第二条中华人民共和国境内的企业、个体经济组织、民办非企业单位等组织（以下称用人单位）与劳动者建立劳动关系，订立、履行、变更、解除或者终止劳动合同，适用本法。国家机关、事业单位、社会团体和与其建立劳动关系的劳动者，订立、履行、变更、解除或者终止劳动合同，依照本法执行。,工伤事故
"关于公司部门解散赔偿问题——我在深圳一家厂里从事生产树脂化工技术工作有9年啦.现在公司决定不做树脂了,要解散化工部门,设备正准备卖掉,但是关于员工赔偿的问题公司却表示只赔4个月给我.理由是公司没有倒闭,只是这个部门不做了.所以只能这样赔偿.我想知道这样做合法吗??我要怎么去讨回我应该的钱呢???.",您好！法制网-法律问答服务团队为您解答如下：一、具体解析：《劳动法》中没有对于你所说高龄产妇作出特别的例外规定，劳动法中涉及女职工怀孕生产的规定主要就是：不得安排女职工在怀孕期间从事国家规定的第三级体力劳动强度的劳动和孕期禁忌从事的劳动。对怀孕七个月以上的女职工，不得安排其延长工作时间和夜班劳动。女职工生育享受不少于九十天的产假。不得安排女职工在哺乳未满一周岁的婴儿期间从事国家规定的第三级体力劳动强度的劳动和哺乳期禁忌从事的其他劳动，不得安排其延长工作时间和夜班劳动。二、法条依据：《劳动法》第六十一条【怀孕期间禁止从事的工作】不得安排女职工在怀孕期间从事国家规定的第三级体力劳动强度的劳动和孕期禁忌从事的劳动。对怀孕七个月以上的女职工，不得安排其延长工作时间和夜班劳动。第六十二条【产假】女职工生育享受不少于九十天的产假。,工伤事故
关于工资问题——您好，我于去年在公司离职，但公司一直拖欠我工资未结，但目前个人手中也没有具体的明细，另外公司当时有与个人借款（有借条并有公司财务章）现给公司经理打电话催要工资，对方只说没有，后来便不再电话，由于公司当时办公的地方现在已经拆迁，公司电话已经不通。介于这种情况，我应该通过何种方式来要回我的工资，（注：公司还拖欠其他员工的工资）我们是联合起来一起去追讨好呢还是个人单独去追讨？,依照劳动合同法的规定，你可以与用人单位解除事实上的劳动合同关系，用人单位应按你的工作年限支付经济补偿金。经济补偿按劳动者在本单位工作的年限，每满一年支付一个月工资的标准。六个月以上不满一年的，按一年计算；不满六个月的，向劳动者支付半个月工资的经济补偿。同时并补缴相应的社会保险。如无法补缴，应赔偿劳动者的损失。另，由于该用人单位未与你签订书面的劳动合同，你可以要求用人单位支付11个月的双倍工资差额。如双方无法协商一致，可向用人单位所在地劳动争议仲裁委员会提起仲裁。以上解答仅供参考！,工伤事故
没有签劳动合同申请仲裁无法出具证明怎么办——我在单位工作3年多一直也没给上保险，也没有劳动合同，今年4月老板才给上了个工伤险，我去仲裁问说是要我自己出证明举证工作时间和用工关系。我只有今年6月的考勤复印件和我6月上班开的票据，无法证明已经上了3年班了。考勤是只能证明我们存在劳动关系吗？不能证明我上了3年班保险就不能给我补啊怎么取得有效的证明啊！我们的工服上也没有名字，也没有工资卡怎么班才能赢的诉讼。896923038@qq.com,你好！可依据我国劳动合同法及其相关规定，到劳动仲裁部门仲裁。以上意见，仅供参考。,工伤事故
去年因乙肝原因被企业拒绝彔用现还可起诉吗——去年因乙肝原因被企业拒绝彔用现还可起诉吗,你好！企业的行为是不符合我国劳动合同法及其相关法律规定的，如与企业协商不成，可到当地劳动监察部门投诉反映。以上意见，仅供参考。,工伤事故
厂休用双休日补合法吗——平时厂休用以后几个月的双休日来补是否合法,你好，不一定，要看具体情况而定，一般可以追究的，只要不超过时效。,工伤事故
我如何拿到我的经济补偿金——我是一名国企职工，2009年省级总公司要与职工买断工龄，补偿金为1600元一年，但是到现在我们都没有拿到这笔钱，这个补偿金是怎么算的？1600元一年是不是太少（江西）？还有就是他说不拿补偿金还是国企职工，但不算工龄，如果要补偿金就必须走人，这样合法吗？,单位的这种做法是违法的，你们可以向劳动局进行举报。,工伤事故
如何能领到我应的工资——不能按时领取工资怎么办？我们工作了一个多月了，到了发工资的时候，领导互相推诿，我们无法领到工资，我们不知道该找区上那个部门？,你好！a市也要遵守劳动法律规定，如果你认为企业违反劳动法规定对待员工，可以收集证据，到所在地劳动监察部门投诉反映。以上意见，仅供参考。,工伤事故
朋友因为他人违规作业而受伤应有哪些赔偿——朋友在一煤矿工作。在上班时候因为他人违章作业引起瓦斯爆炸。烧伤40%。头部有创伤。有轻度脑震荡。出院后有明显疤痕。可以得到哪些应有的赔偿,您好！法制网-法律问答服务团队为您解答如下：一、具体解析：就你和用人单位之间劳动争议这属于适用《劳动争议调解仲裁法》适用范围，根据该法的规定，发生劳动争议劳动者可以与用人单位协商，也可以请工会或者第三方共同与用人单位协商，达成和解协议。当事人愿协商、协商不成或者达成和解协议后不履行的，可以向调解组织申请调解；不愿调解、调解不成或者达成调解协议后不履行的，可以向劳动争议仲裁委员会申请仲裁；对仲裁裁决不服的，除本法另有规定的外，可以向人民法院提起诉讼。你可以通过上述途径来解决你和单位之间的劳动纠纷。另外，对于该情况你也可以通过向当地劳动社会保障部门来反映情况寻求帮助。二、法条依据：《劳动争议调解仲裁法》第二条中华人民共和国境内的用人单位与劳动者发生的下列劳动争议，适用本法：（一）因确认劳动关系发生的争议；（二）因订立、履行、变更、解除和终止劳动合同发生的争议；（三）因除名、辞退和辞职、离职发生的争议；（四）因工作时间、休息休假、社会保险、福利、培训以及劳动保护发生的争议；（五）因劳动报酬、工伤医疗费、经济补偿或者赔偿金等发生的争议（六）法律、法规规定的其他劳动争议。,工伤事故
腾讯微博-多久员工能拿到应有工资——深圳a实业是我们现在的工作单位，现已经申请破产，现在6月25日，集体员工已提交了一般法律诉送，请问大概需要多长时间员工能拿到应有工资，而不需公司赔偿。谢谢,你好！公司的做法违法，你可以要求签订书面劳动合同，并同工同酬。,工伤事故
企业是否应该补发加班费——每月工作时间240小时，企业是否应该补发加班费？,你可以提起诉讼，要求学校给你办理转档手续。原学校不办理的行为，是其不作为的表现。你拿起法律武器要求学校履行其作为义务。,工伤事故
腾讯微博提问-辞职不批准咋办——我在银川某英语学校任教近三年对方却一直以各种借口不给我缴纳任何保险。去年12月份我实在生气提出辞职，但一个半月过去了却不批准，也给我打过电话说不会批准的。我离开学校，他却扣了我1500元的押金和工资。我起诉，他却不承认和我有劳动关系，举证权在他那，怎么办？,您好，不一定构成工伤，根据修改后于2011年1月1日实施的《工伤保险条例》第十四条规定：职工有下列情形之一的，应当认定为工伤：(一)........................................(五)..........................（六）在上下班途中，受到非本人主要责任的交通事故或者城市轨道交通、客运轮渡、火车事故伤害的。所以，还要看你在本起事故中所占责任比例，然后才可以确定是否为工伤。,工伤事故
曾经离开工厂又返回岗位如何计算工龄——曾经离开工作单位几个月，又返回原单位。请问工龄的计算方法。,你好，如果是工作岗位突发疾病48小时死亡的，按照工亡待遇；如果不是上述情况死亡的，按照非因工死亡待遇对待。,工伤事故
养老保险金该如何补缴——请问国家有规定企业为职工补缴养老保险必须得是城市户口吗？农村户口就不行吗？我只知道自由人是不行的，如果补缴不了请问赔偿金怎么算呢？我是从2000年3月工作到2010年11月，我工资是1600。,你得有证据证明你没差他钱。你可以提起诉讼要求车主继续支付你全部工资。,工伤事故
因工借支需要提供担保人吗——您好，我是湖北的网友，我想向您咨询。我最近入职一家公司（入职时资料全部已交齐全），已经过试用期，由于工作需要向公司借支5000元，用于部门日常费用备用金，借支已填制了公司的借支单，并且领导都签字了。现在公司要求我提供一位担保人，并且要填写担保人的基本信息，将担保人的户口及身份证复印件、工作证明、房产证的复印件其中的2项交给公司，并要担保人签字，承诺负连带责任。如果我不提供的话公司就解除劳动合同。请问公司是否有权利这样做？我是否必须提供这些资料？急！盼回复！谢谢！,你可以要求事业单位给你办理退休。如果单位不办理，那你只能要求其恢复工作。若你不懂，你可以请专业人士帮你一下。,工伤事故
我该交工装钱吗——我在单位工作了一年半，单位前段时间给我们统一订做了工装。我这几天向单位提出了辞职。单位要求我交一半的工装钱一千多元。说是在发工装半年内辞职都要交一半的工装钱。这合理吗？请问我该交这笔工装钱吗？,你好，田洪涛律师解答如下：1、工人发生死亡的行为不属于工亡，因此不能享受工亡待遇。2、需要对死因鉴定，如果是由于自己喝酒后突发疾病死亡，只能按照非因工死亡对待；如果是鉴定为酒有质量问题导致的，可以向销售者或者厂家要求赔偿；3、用人单位应该为劳动者办理社保，至于你说的“人身意外保险”不属于法律强制范围，单位没有义务为其买此保险。,工伤事故
关于N+1赔偿——在一家公司工作3年，因是小工厂没签劳动合同，现在因政府征地，厂房地皮被征用。员工面临解散，应怎样维权，能要求N+1赔偿吗？请告知邮箱liumuomuo1981@163.com谢谢！！！！,您好！法制网-法律问答服务团队为您解答如下：一、具体解析：根据您的描述，我觉得你把实习生发工资与实习期间造成的损失错误的联系在一起考虑了，这完全是两个不相连的事情。根据实际情况，对于实习生是否发工资没有明确的统一的规定，实际情况是有的单位会发工资而有的则不发，这主要取决于你与你所在的实习单位之间的在面谈实习情况时的协商。而作为收银员的实习生，如果确实是因为你们的失误导致实际收入比账上的记载要少80元，你们是有这个义务去赔偿的。,工伤事故
护工有假期吗——敬老院的护工有假期吗cmh1888a.sin.com,"您好！法制网-法律问答服务团队为您解答如下：一、具体解析：工龄分一般工龄和本企业工龄。一般工龄是指以工资收入为职工生活资料之全部及主要来源的工作时间。本企业工龄（通称连续工龄）是指应以工人职员在本单位或若干个单位工作,按规定前后可以连续或合并计算的工作时间，如曾离职，应自最后一次回本企业工作之日算起。工龄的计算方法1、连续计算法，也叫工龄连续计算。2、合并计算法，也叫合并计算连续工龄。是指职工的工作经历中，一般非本人主观原因间断了一段时间，把这段间断的时间扣除，间断前后两段工作时间合并计算。如精简退职的工人和职员，退职前和重新参加工作后的连续工作时间可合并计算。3、工龄折算法。从事特殊工种和特殊工作环境工作的工人，连续工龄可进行折算。一般情况下，下列情况应按连续工龄的计算：（1）凡经企业管理机关、企业行政方面调动工作的，调动前后的工龄应连续计算；（2）因企业停工歇业或缩短生产，职工经企业管理机关调派到其他企业工作的，调派前后的工龄应连续计算。（3）被遣散人员在企业复工、复业或扩大再生产时，仍回本企业工作的，其遣散前和复工后的本企业工龄应合并计算。（4）企业经转让、改组或合并，原有人员仍留企业工作的，本企业工龄应连续计算；（5）职工因病或非因工负伤停止工作，医疗期间在6个月以内的，应连续作为本企业工龄计算，超过6个月的期间不计算工龄，其复工后，前后的本企业工龄应合并计算；（6）转入企业工作前，从事革命工作的年限和军龄，均列为本企业工龄计算；（7）经企业管理机关、企业行政方面调派国内外学习的，学习期间以及调派前后的工作时间，应连续计算；（8）除上述情况外，职工离职一般应自最后一次回本单位工作之日起计算工龄。所以你因为要照顾孩子而办理的停职，并非按连续工龄计算7种情况。所以你的单位要和你重新计算工龄是合理的。",工伤事故
高龄产假的规定细则——对于高龄产假劳动法有没有做相关的规定？具体有什么内容？,你好，根据你的工资水平依据工伤保险条例执行。法律依据：《工伤保险条例》第三十七条规定，职工因工致残被鉴定为七级至十级伤残的，享受以下待遇：（一）从工伤保险基金按伤残等级支付一次性伤残补助金，标准为：七级伤残为13个月的本人工资，八级伤残为11个月的本人工资，九级伤残为9个月的本人工资，十级伤残为7个月的本人工资；（二）劳动、聘用合同期满终止，或者职工本人提出解除劳动、聘用合同的，由工伤保险基金支付一次性工伤医疗补助金，由用人单位支付一次性伤残就业补助金。一次性工伤医疗补助金和一次性伤残就业补助金的具体标准由省、自治区、直辖市人民政府规定。,工伤事故
我该怎么要求我的正当权益——我在外商企业打工十多年，从2000年12月进厂从一个员工做到中层干部。2010年5月老板将企业卖给另外一个老板，企业名称不变，法人代表变了，企业生产产品变了。老板卖掉企业时，大部分员工及中层干部放假了。我在中层干部放假之列。2011年3月新老板通知我回公司上班。但要从新员工做起。放假大约10个月，我在家中，这10个月新老板不同意给我们任何补助。但原留在公司一部分中层干部上班中间也放过2个月假，老板却给了他们一些补助。2011年3月我回公司上班。又从新员工做起，工资按新员工算，但工资比我原部下低，我做了3个多月，现在不想做了。假如我要求离开公司，应得到哪些合法权益？应怎么计算？应该找什么机构维护自己的合法权益？另外像我一样的员工还有七八个，但他们自从放假之后呆在家中，他们应该争取那些合法权益？？？,民办非企事业单位是否属于个体工商户，你应该先了解是什么机构颁发的证件。一般来说，单位应该为职工缴纳国家规定的社会保险。,工伤事故
劳动合同与职工的养老保险-——我在一公司作工三年，公司未与我签合同和买社保，请问公司负什么责任。我的手机号-----13679090504,违反劳动合同法。第十六条劳动合同由用人单位与劳动者协商一致，并经用人单位与劳动者在劳动合同文本上签字或者盖章生效。劳动合同文本由用人单位和劳动者各执一份。第八十一条用人单位提供的劳动合同文本未载明本法规定的劳动合同必备条款或者用人单位未将劳动合同文本交付劳动者的，由劳动行政部门责令改正；给劳动者造成损害的，应当承担赔偿责任。,工伤事故
事改企后卖掉多年都没安置职工求法律援助！——2003年10月21日市政府下文件改企，但没有任何书面正式的改企通知，也未和职工办理任何身分转换手续。职工当时并不知情，06年大厦出售后才听到改企的消息。2005年9月12日秦政[2005]153号文件发布“加快推进事业单位改制的意见”职工在06年大厦出售后才知此文件1999年8月至今单位拖欠职工工资（少发或不发）职工生活拮据2006年6月大厦出售，没有职工身分转换和安置方案，也没开职工大会。被责令回家等待（在单位会议室副总经理辛英让我们回家等待，政府会安排我们分流到其他单位）单位给符合退休的职工按事业身分办理退休。（原因是当时单位职工是按照事业统筹缴纳保险）符合退休条件的职工办理事业退休手续。2006年10月左右成立留守处杨向芳、李文一、金东、周莉萍留在留守处。为了增加办理安置人员占有率：留守处人员也计算在已安置人员数内。留守处给多年不在单位上班，已被除名人员办理买断手续。要求双职工中一人必须签订“自愿离职解除合同申请书”为条件安置另一人到本系统其他单位工作。2007年年底统筹上保险劳动统筹保险按事业缴纳，在秦政[2005]153号文件中明确规定市改企时先安置职工后处置资产，但在大厦出售时并未按此执行。如严格执行153号文件，应按事业身份安置职工，事业单位不允许买断。2008年4月30日大厦被注销，此时仍未安置职工。职工当时并不知情，当多次找到机关事业管理局后才得知此事。2006年6月至今从未给出安置方案，只提供“职工自愿离职解除劳动合同申请书”，并让职工签字否则不予办理拖欠工资发放未安置人员多次找到留守处和机关事业管理局未果。机关事业管理局称无钱安置这些职工，卖掉大厦的钱由财政局掌握。2008年4月30日留守处用拖欠每个职工的工资继续缴纳统筹保险2011年开始逐个通知已拖欠工资已用完，无钱继续缴纳养老和医疗保险。统筹保险断缴，职工仍得不到安置，再不主动申请离职解除合同就已经断掉养老和医疗保险还要补交滞纳金。2011年5月秦皇岛市机关事业管理局下发通知：被通知人符合解除合同人员，并办理领取经济补偿手续，但前提是先在“自愿离职申请书”上签字。职工生病需手术时才被口头告知已被强制执行解除合同。,依照劳动法第三十一条之规定，在试用期内的劳动者可以随时通知用人单位解除劳动合同。故，你在试用期内辞职只负有通知义务，无需得到用人单位的批准。且用人单位在试用期内不签订书面劳动合同，已违反了相关法律规定。以上解答仅供参考！,工伤事故
单位对我的工伤置之不理——工作时被人用工件碰伤，肘部软组织挫伤，单位不给报工伤，现在已经一年了。劳动局给做了伤与非伤鉴定结果与工作有关，但是现在还不给认定工伤。我们该怎么办？希望专家给予法律帮助谢谢了。,多种情况会造成你医保卡上没钱，你可到当地医保部门咨询，查明原因。,工伤事故
作伪证应承担什么责任——我与单位发生劳动争议后，我单位大部分员工都给我亲笔写了证明材料，仲裁胜诉后，单位不服诉至法院，有部分员工基于领导的压力，在单位聘请的律师写的证明材料上签了自己的名字做出了相反的证据。请问像这种情况法官怎样认定证据的真实性？而前边做了证据后又作出相反的证据肯定有一份是假证怎样追究他的责任,您好：北京市汉威律师事务所为您解答如下：您可以要求损害赔偿。法律依据：《物权法》第三十七条侵害物权，造成权利人损害的，权利人可以请求损害赔偿，也可以请求承担其他民事责任。,工伤事故
个人档案问题——你好！我是一名教师，2008年大学毕业后，通过应聘进入一所中学任教，与任聘中学并未签订聘用合同。由于各方面原因，于2010年5月辞职，回到家乡县城一所中学任教，由于要办理编制需要人事档案，我在今年3月份时去原任教中学调档案，那边的教育局说要所在任教学校校长签字后方可调档案，但是找到原中学校长，校长却不予签字，导致我的人事档案不能调回，现在已有一年时间了，如果我现在继续去调认识档案，他们还是不与办理，请问他们这种做法是否属于违法行为？望解答为盼！谢谢！一个苦恼的人,根据工伤保险条例的规定，你的情形属于工伤，如果单位在一个内没有申请工伤认定，在受伤之日起一年内你可以申请工伤认定。目前对是否双重赔偿，各地的司法实践中不尽相同。,工伤事故
给车主带车硬说我拿他钱了还扣我工资——我把发票给她了，刚开始他说第一个月差钱，后来说这个月不差钱了，说上个月差钱了，工资也不给我了，真无赖啊，出车的时候有时候有发票有时候就没有发票，还有发票我都给她了他又说发票让他弄丢了，我该怎么办,您好！法制网-法律问答服务团队为您解答如下：一、具体解析：你所说的涉及订立、变更劳动合同产生的争议以及涉及社会保险、福利方面的劳动争议，适用《劳动争议调解仲裁法》。根据该法的规定，，发生劳动争议劳动者可以与用人单位协商，也可以请工会或者第三方共同与用人单位协商，达成和解协议。当事人愿协商、协商不成或者达成和解协议后不履行的，可以向调解组织申请调解；不愿调解、调解不成或者达成调解协议后不履行的，可以向劳动争议仲裁委员会申请仲裁；对仲裁裁决不服的，除本法另有规定的外，可以向人民法院提起诉讼。你可以通过上述途径来解决你和单位之间的劳动纠纷。二、法条依据：《劳动争议调解仲裁法》第二条中华人民共和国境内的用人单位与劳动者发生的下列劳动争议，适用本法：（一）因确认劳动关系发生的争议；（二）因订立、履行、变更、解除和终止劳动合同发生的争议；（三）因除名、辞退和辞职、离职发生的争议；（四）因工作时间、休息休假、社会保险、福利、培训以及劳动保护发生的争议；（五）因劳动报酬、工伤医疗费、经济补偿或者赔偿金等发生的争议；（六）法律、法规规定的其他劳动争议。,工伤事故
签订假的劳动合同——在韩资企业工作11年，期间签订的劳动合同是假的，也没有缴纳劳动保险,您好！法制网-法律问答服务团队为您解答如下：一、具体解析：我国劳动合同法中规定了，有下列情形之一的，用人单位提前三十日以书面形式通知劳动者本人或者额外支付劳动者一个月工资后，可以解除劳动合同：（一）劳动者患病或者非因工负伤，在规定的医疗期满后不能从事原工作，也不能从事由用人单位另行安排的工作的；（二）劳动者不能胜任工作，经过培训或者调整工作岗位，仍不能胜任工作的；（三）劳动合同订立时所依据的客观情况发生重大变化，致使劳动合同无法履行，经用人单位与劳动者协商，未能就变更劳动合同内容达成协议的。你所说患病情况如果是符合了上面第一种情形，即在在规定的医疗期满后不能从事原工作，也不能从事由用人单位另行安排的工作的，用人单位是可以依法解除劳动合同的。此外，如果就此产生劳动争议的话，具体解决的途径包括：发生劳动争议劳动者可以与用人单位协商，也可以请工会或者第三方共同与用人单位协商，达成和解协议。当事人愿协商、协商不成或者达成和解协议后不履行的，可以向调解组织申请调解；不愿调解、调解不成或者达成调解协议后不履行的，可以向劳动争议仲裁委员会申请仲裁；对仲裁裁决不服的，除本法另有规定的外，可以向人民法院提起诉讼。二、法条依据：《劳动合同法》第四十条有下列情形之一的，用人单位提前三十日以书面形式通知劳动者本人或者额外支付劳动者一个月工资后，可以解除劳动合同：（一）劳动者患病或者非因工负伤，在规定的医疗期满后不能从事原工作，也不能从事由用人单位另行安排的工作的；（二）劳动者不能胜任工作，经过培训或者调整工作岗位，仍不能胜任工作的；（三）劳动合同订立时所依据的客观情况发生重大变化，致使劳动合同无法履行，经用人单位与劳动者协商，未能就变更劳动合同内容达成协议的。,工伤事故
部门归分公司工资变为一半对律师回答质疑——所问问题：总公司决定将我部门划归为下属一分公司管理，并给我部门全部员工办了调令，工资归该分公司负担，此后该分公司与我签订了一份无固定期合同。我部门员工的工作地点、工作内容、工作岗位跟原来一模一样，一切如故，没有任何变动。可是，该分公司发给我部门员工的工资并没有按调令上所写的那样，而是只有原来的一半。律师是这样回答的：1、虽然原来公司没有与你签订解除劳动合同协议，但是你们与另外一家公司签订劳动合同的行为已经表明你们解除了与原来公司的劳动合同；从法律上讲，如果没有证据表明原来公司同意你这样做，你们的行为属于主动解除原来合同，又与另一家公司签订合同，无论他们之间的关联关系，法律上是两个主体！2、如果你们不同意解除原来的劳动合同，可以拒绝签署新的劳动合同，既然签署新的劳动合同，且不能提供证据证明属于用人单位强制你签署的，应该对自己的签署行为负责！从法律上讲，你们认可劳动合同才会签署。如果你们认为工资待遇不好，可以不签订！首先谢谢律师的回答！但感觉回答存在以下问题：1.分公司不是子公司，不是独立法人，是总公司的分支机构，我国哪一条法律规定签订一份新劳动合同，就意味着旧劳动合同解除了？相反，最高院最新的劳动方面的解释里承认双重劳动关系！该分公司已明确表示，这是一份新劳动合同，与原来的劳动合同没有关系。要无效应当是后面的劳动合同无效。2.总公司这种背信弃义的行为违反了诚信原则，利用自己强势地位，违反了滥用权利原则，且违反了劳动合同法亲自履行的规定。总公司目的就是少支付给工人工资。如果用这种方式少付工人工资是合法的，那可以全国推广，比中国吕业直接让16名妇女扫大街高明多了。,你好！还是失踪原因有关，如果是工作原因，应当享受工伤。,工伤事故
部门被划归分公司管理工资却变为一半——各位律师您们好!我2007年与总公司签了订无固定期限的劳动合同，2010年8月总公司未与我们协商的情况下，决定将我部门划归为下属一分公司管理，并给我部门全部员工办了调令，工资归该分公司负担，此后该分公司与我签订了一份无固定期合同。我部门员工的工作地点、工作内容、工作岗位跟原来一模一样，一切如故，没有任何变动。可是，该分公司发给我部门员工的工资并没有按调令上所写的那样，而是只有原来的一半。该分公司说，人员归分公司管理了，工资就按分公司的工资分配政策办，新合同与原来总公司签订的合同没关系。我至今也未收到原来与总公司签订的劳动合同解除书。请问，我与总公司签订的劳动合同还有效吗？我收入减半，损失可否找总公司赔偿？我走遍了当地所有律师事务所，他们无一例外地说，这是公司内部人员调动，员工只能吃哑吧亏。我们工作地点没变，工作内容没变，工作岗位没变，一切都没变的情况下，只因为总公司一纸决定，让就我们收入减半？我部门员工，是否被总公司和分公司给操了?盼望资深劳动法方面的专家尽快给予答复！因为快到1年的劳动争议时效了。如方便，我想委托一个律师！拜托了！我的邮箱：lswy@163.com,你好，劳动者付出劳动，用人单位应该支付工资，如果发生拖欠工资现象，可以向单位所在地的劳动监察大队举报或者申请劳动仲裁！,工伤事故
邮政企业垄断就具有法律豁免权吗——尊进的律师您好：我叫唐晓留联系电话：13992641685。2007年6月8日，我和略阳县邮政局均收到略阳县劳动仲裁委“略劳仲字第9号裁决书”双方在签收后规定的时间内均未向略阳县人民法院提出异议！此裁决书即产生法律效力，况且所裁条款有理有据，有法可依，有章可循。期间，我抱着息事宁人的态度多次找邮政局领导要求履行仲裁事项均遭拒绝后，随于2008年3月3日向略阳县法院提请强制执行，可略阳县人民法院却依条款不明为由，于2008年4月23日做出了“2008略法执字第78号”不予执行的错误裁定，致使一个原本简单的民事案件，人为的造成了我的合法权益得不到有效的保护，后在省人大的干预下，略阳县法院在2008年11月20日发出了“2008略法再字第02号”裁定书，恢复执行。此时我的维权之路似乎又见一线光明，可是略阳县法院对略阳县邮政局拒不履行仲裁条款姑息迁就，不能公正执法，不履行法定责任，造成我的合法权益部分条款至今不能落实到位。根据中华人民共和国信访条例，我先后咨询了略阳县政府、略阳县劳动局、略阳县工会、汉中市人民政府、汉中市人大、汉中市中级人民法院、汉中市劳动局、汉中市总工会、陕西省人民政府、陕西省人大、陕西省高级人民法院，并于2009年5月至今，十次到北京咨询了中华总工会、中华人民共和国劳动和社会保障部、国家信访局、中华人民共和国人大信访办、最高人民法院、最高人民检察院等部门，《工人日报》《西安晚报》《陕西工人报》也曾先后报道了我依法维权的艰难历程。可至今我的合理诉求还是不能落实到位，事至今，我再次冒着风险把我维权的苦恼和无助向您倾诉，请您在百忙之中予以关注和监督，以维护法律的尊严和我的合法权益不再受到侵害，恳请给予回复。在此，我表示衷心的感谢！试问邮政企业垄断就具有法律豁免权吗？就可以凌驾于法律之上吗？就可以不执行国家的法律法规吗？？？,最高人民法院于2006年10月1目开始施行《关于审理劳动争议案件适用法律若干问题的解释（二）》。根据该司法解释，农民工凭工资欠条可以直接向法院起诉。,工伤事故
"劳务纠纷问题解决——有一房主让我改造房屋因我没时间便介绍甲去做并当甲的面用电话帮忙谈妥价格而甲又请乙为其做事而乙从离地面约两米高坠落造成腰部骨折[旧伤尚未全愈]故而将房主,甲和我3方告上法庭,请问我是否应当承担责任如有责任该承担多少责任.法院未经开庭判决也未经本人认可签字便强制执行请问是否合法烦请解答急.急.急急我的电话是13576378966",据我的了解，目前没有你说的这种情况的政策。小三金具体指哪些，也没有在法律上看到。工厂中断交纳养老保险的做法是不合法的。建议向当地的劳动监察部门举报。,工伤事故
广东手机报-进厂做工满三个月就被开除了——比如进厂做满三个月他叫我走了，其实我没错过，他想不要就不要。请律师了解一下,你好，田洪涛律师解答如下：你需要收集证据证明欠款。然后积极寻找他的送达地址，才可以起诉。,工伤事故
关于解释是否劳动关系的问题——乡镇与广播局联合聘用李同志任乡镇民办公助报道员，并签订了无期限的联合聘用书，在聘用书中乡镇要求李同志做好四项工作，月发工资20元；局要求李同志做好四项工作，月发补助工资15元，稿费照付。请问广播局与李同志之间是劳动关系还是劳务关系。,你好，北京田洪涛律师解答如下：用人单位应该为劳动者缴纳各项社保，否则可以要求单位补缴，单位不交的，可以申请劳动仲裁或者向劳动部门举报！,工伤事故
手机报-工作20多年还是临时工合法吗——手机报用户尾号7067—你好，我想咨询一下，我父亲在我们那的自来水公司上班20多年了，一直是临时工，也没给签合同，没给交养老金，这个事应该怎样解决2011-05-2520:19:28山东济南,先进行工伤认定，然后依照规定向工厂索赔。,工伤事故
