questions,answers,classes
5年分文未得——诉求报告我们8名农技干部是乐亭县农牧局正式在职职工，是九十年代经国家正式分配的国家干部，毕业分配时，县人事局把我们分配到农业局工作，派遣证上并没有注明去下属（档案可查，后来分配的学生就有注明去下属的，但依然留在机关），而是局领导鼓励我们到乐亭县农科所（即棉花种子公司，隶属乐亭县农业局，是事业性质的种子生产经营机构，乐编［1990］42号文）锻炼，并承诺工作两年后回局（我们以前局里也是这样对待分配的大学生），我们锻炼至今已达十几年，期间我们多次申请回局，但局领导都没答应。在农科所，我们以武园农科所为家，扎根基层，安心工作，十几年、二十来年，在农技推广战线辛勤耕耘，默默奉献着我们的青春。可以说，乐亭从传统的农业大县向全国农业先进县的跨越中，我们也付出了自己的聪明才智，心血汗水。我们无愧于国家正式农技干部。2006年，国家开始对种子生产经营机构进行改革，国办发[2006]40号、冀政办函[2006]65号、唐政办函[2007]83号等三级政府文件先后下发，明确提出：农业行政部门所属的种子生产经营机构属于事业单位性质的，应当剥离经营职能，整体转化为种子技术推广服务单位或与种子管理、农业技术推广部的合并，不再从事种子生产经营活动。我局也依据国办发[2006]40号（准备与我们签的协议中明确注明）对我单位进行了改革，可是结果与三级政府文件精神完全相悖，即对具有大中专第一学历的毕业生或具备中级以上技术职称的人员，按照上级《关于推进基层农业科技推广体系建设意见》的要求，选派到瓜、菜种植专业村或基地任农业技术员，期间享受已派的“三支一扶”人员待遇，由县财政负责缴纳社会保险（不含个人部分），每月发放700元的工资，一定三年，期满后经考核合格后可再续签协议。我们没有认可，我们认为，按照三个文件精神，对待我们正式国家农技干部是应该先“归宿”后“发落”，即先按文件规定合并到种子管理和农业技术推广部门，（何况县农业局现在工人占40%，非农业专业技术人员占50%左右，真正大专以上学历的不到30%。严重违法了2001年中组部、人事部、中编办联合下发的《关于进一步加强管理严肃干部人事工作纪律有关问题的通知》中规定：严禁“以工代干”。以及2004年的省市有关清理机关事业单位混岗人员的通知精神）后根据每个人的专业水平和工作能力分配上岗。县里让我们先签三年合同，期满后可再续，这等于期满后把我们推向了社会，推向了市场，变为自由人，等待第二次就业。我们是永远不会答应的。我们与选聘的大学生“村官”也不一样，我们没有试用期，我们是在基层工作多年合格的有能力、有经验的国家正式农技干部。2007年我们的单位根据三级政府文件精神已归国资委，目前由农业局租赁出去，现在我们失业在家，出去找工作没人用，原因是岁数太大，自己创业没本钱，因为好几年没发工资。家中上有老，下有小，需要照顾。因此，恳请您帮助解决一下我们的实际问题，让我们继续从事农技推广工作。跪谢！,您好，北京汉威律师为您解答如下：没有签劳动合同，但您若有相关的证据证明您们之间存在有事实上的用工关系的话，可以先与公司协商解决。若不能解决，请到公司所在地的劳动仲裁委员会进行处理。在仲裁委处理后仍不能解决，请到法院起诉。,辞退解雇
欠工资达到多少标准可向公安机关报案呢——听说欠薪都入刑了，可是我们单位负责人照欠不误，而且不做任何解释。并拒不配合劳动监察执法。请问，欠工资达到多少标准，职工可向公安机关报案呢？联系信箱；107327687@qq.com,你好，法院对民事案件有审限限制，如法院无正当理由不做出判决，建议向法院领导反映或申请人大监督。以上解答仅供参考！,辞退解雇
劳动者于用人单位关系——一个人在我家做事不小心把两根肋骨骨裂；我们把他送到医院观察出院，后在我不知情况下他又到别的医院看在医院一直不出院，我要承担什么责任,您好，建议您不要签辞职报告，因为主动辞职一般是没有补偿的，特别是在公司口头答应给予您补偿的情况下，在劳动者主动辞职后往往不履行补偿约定，导致劳动者遭受损失。在公司破产倒闭的情况下，也是需要向劳动者支付经济补偿的。而且在您权益遭受损害的情况下，您还是可以申请劳动仲裁或者向劳动局投诉举报的。,辞退解雇
农民工工资拖欠——请问身在外地的我如何可以办理讨要工资的事？北京恒运九天汽车销售有限公司拖欠员工2011年7、8、、9月份三个月工资，至今不发放，因本人不在北京曾打北京01012333电话从未打通过，请问身在外地的我如何可以办理讨要工资的事？公司属北京朝阳工商管理。,听上去很难：第一，要找到对方：通过法律渠道解决，不管是仲裁还是诉讼，都要能找到被告或者被申请人，否则，法院和仲裁委也没法通知对方，不会给你立案的。第二，你所陈述的事实需要证据，哪怕是初步的证据才能立上案，空口无凭立不上案，即使立上，也打不赢。第三，当年底春节应当指2009年初，如果按劳动争议打，到2010年初就过诉讼时效了，即使不按劳动争议打，到2011年初也过了诉讼时效了，除非你能证明最近一两年找他要过。第四，异地讨薪成本太高。即使前三个条件都满足了，即使你在当地请了不花钱的法律援助律师，你总要去两三次的，估计4100块钱还不够花的呢。,辞退解雇
腾讯微博-我们家怎么维护——我是邯郸曲周的，村支书家门朝西，他家南边是我家老坟地，他想改成门朝南，我们家怎么维护？,您好，这要看公司解除和您的劳动合同是否是因您的过错造成的，如果是，无需向你赔偿，如果不是，需要支付违法解除劳动合同的赔偿金。,辞退解雇
腾讯微博-单位这样做合法吗——你好！我想问一下关于劳动合同法的一些问题。用人单位如果向女职工提出两年内不得怀孕，他们这样做合法吗？辞退试用期怀孕的女职工，合法吗？我们应该怎么保护女性的权益？,根据《劳动合同法》第五十条规定：用人单位应当在解除或者终止劳动合同时出具解除或者终止劳动合同的证明，并在十五日内为劳动者办理档案和社会保险关系转移手续。你可就单位违法行为向劳动监察机关反映，要求其查处。,辞退解雇
请问我该怎么办——律师你好：我参加工作十五年了，在事业单位二级级构属于集体合同制工人，本级构有十名职工，最近发现工资低于其它员工。本单位严禁财务公开，找过领导，提供不出财务制度，没有工资标准，拒绝提供劳动局工资制度执行标准及相关文件，请问我该怎么办？,你好！注意搜集证据，走法律程序，申请工伤认定，要求享受工伤待遇。光护理费就会是不小的数目。,辞退解雇
双倍工资适用时效是多长——如2003年入职，到2010年还可以主张2008年未签书面劳动合同的双倍工资么？,"你好,依照民事诉讼法规定,鉴定结论必须经过庭审质证才能做为定案依据.",辞退解雇
工人工资怎么讨要——去年的工人工资到现在还没有付，现在该怎么讨要，那个部门能管这个事,可以找劳动社会保障部或者直接申请仲裁【拖欠工资拒付加班费经济补偿加付赔偿金】《劳动合同法》第八十五条规定：用人单位有下列情形之一的，由劳动行政部门责令限期支付劳动报酬、加班费或者经济补偿；劳动报酬低于当地最低工资标准的，应当支付其差额部分，逾期不支付的，责令用人单位按应付金额百分之五十以上百分之一百以下的标准向劳动者加付赔偿金：（一）未按照劳动合同的约定或者国家规定及时足额支付劳动者劳动报酬；（二）低于当地最低工资标准支付劳动者工资的；（三）安排加班不支付加班费的；（四）解除或者终止劳动合同，未依照本法规定向劳动者支付经济补偿的。,辞退解雇
我该怎样维护自己的合法权益——我与2005年4月聘用到一家房地产工作至今，一直未签劳动合同和购买养老保险等，于今年8月至今公司无故已拖欠我5个月工资未发，且本人未收到公司的解聘和工作移交的任何通知。现求律师前辈支招，我该怎样维护自己的合法权益以及按劳动合同法的相关经济补偿？,你不应该写辞职报告。由于你工作已经超过半年内，可以得到一个月的经济补偿。另外再补偿我一个月的工资，可能是公司提前解除劳动合同，属于代通知金。,辞退解雇
竞业条款——我是一名大型机械设备的外商独资企业的销售员，想跳槽到同类外商独资企业。与原公司的劳动合同中约定公司将在我离职时补偿2个月的工资给我，我半年内不得在同类竞争对手公司工作。请问1.作为正常人才流动，这一竞业规定本身是否合理。2.如我去竞争对手公司工作，是否最多也就补偿相应2个月工资（合同中并未规定如我违约需怎样赔付违约金）3.目前是否能有好的办法合理规避这一当初双方认可的竞业条款。公司地点在上海。谢谢老师的指点。个人邮箱：jeffrey.zhou@system-china.com,你好！可依据我国劳动合同法及其相关法律规定，要求单位支付误工费、医疗费等。建议与单位协商，协商不成可到当地劳动监察部门反映，或申请劳动仲裁。以上意见，仅供参考。,辞退解雇
"公务员试用期满——公务员试用期满既不给予任职又不取消录用,为什么?",【丧葬费抚恤金】《社会保险法》第十七条规定：参加基本养老保险的个人，因病或者非因工死亡的，其遗属可以领取丧葬补助金和抚恤金。要看钟点工住户的关系。如果钟点工是家政公司推介的，或者不是家政公司推介，自己找的钟点工，那就形成了雇主和雇工的关系。按照《民法通则》的公平原则，户主可适当给予病亡钟点工经济补偿。如果钟点工隶属于家政公司，属家政公司劳动派遣，那么家政公司要依据《劳动法》的相关规定给予经济补偿。,辞退解雇
我的打工路——老板不给发工钱，在争吵中工人把老板打了，工人被拘留了怎么办？,如果你是工勤人员，可以依照劳动法及劳动合同法的规定，要求单位补交社保费用及依照法律规定，在劳动合同法生效后的一定时间内，要求支付双倍工资。,辞退解雇
工头克扣工资怎么办——我是一名民工，今年跟一名清包头口头承诺工资不予兑现怎么办,该种情况如果是为范围同岗同酬、同劳同酬的可以向劳动监察部门进行投诉举报。,辞退解雇
"4年前打工受重伤的遭遇——我叫刘杰，男，汉族，1989年9月20日出生，家住河南省孟州市化工镇刘庄村。2005年11月，我到深圳市观澜镇牛湖大水田工业区B区张新凤(男，汉族，1968年6月18日出生，家住湖北省黄梅县小池镇贸易区中银南街)开办的凯博尔电子有限公司上班，担任注塑工。2006年3月26日在工作时被注塑压断我右手的食指和中指，于当日住院治疗。2006年7月28日，厂方经理张新凤与我达成书面协议，厂方赔偿我35000元，分四次付清,2006年11月7日付清。可是厂方只于2006年8月7日前付给了我5000元，之后厂方便以种种理由拒绝付剩下的钱。在被逼无耐之下，只好求助劳动部门，可是凯博尔电子厂是一家没有经过工商注策的非法经营的一个小加工厂，劳动部门没法帮助我。由于我家庭贫困，妹妹为此交不起学费也辍学了，2007年3月份我只好求助法律援助，法律援助部门为我指派了律师为我提供援助，由于在深圳我没钱支付生活费，在委托完律师后我就回家了。回家后不间断与律师联系。到2007年9月份，律师给我联系说官司已经打赢了，被告张新凤缺席判决的。并说判决书已经给我寄了回来，可是至今没有收到。后多次询问律师，律师均称已经将判决书寄了回来。如今四年而过，我还是没有拿到那份迟来的判决。2011年5月份，我一个远房亲威去深圳出差，受我委托到深圳宝安区法院询问，我的案子在2007年8月份确实已判决，可是我一直没有收到判决书。现如今，我都24岁了，家里依然是农村的小土房，父母也常年有病，生活拮据的我不知道该怎么办。难道现在这么健全的法制就不能给我一个答案吗。请求爱心人士帮个忙，出个点子。难道没有啥补救措施了吗？",你好！属于工伤，可以按交通事故处理要求赔偿，同时申请工伤认定，享受工伤待遇。,辞退解雇
工厂倒闭农民工怎样讨要工资——工厂倒闭农民工怎样讨要工资,你好！你是去学习还是去工作？要事先搜集相关证据才行。,辞退解雇
没有签劳动合同工资有保障么——我十一月向人事提交了辞工书，十二月结工资的时候比平常工资少了七八百，老板说是这月效益不好，只有那么多，可是广州的最低工资是1300/月，公司只给了一千一，这合理么，可以向劳动局反应寻求帮助么？,不构成诈骗，你可以申请劳动仲裁，以未签订劳动合同为由解除劳动合同，并要求其给付未签订劳动合同的双倍工资差额。,辞退解雇
"国有企业富余职工安置规定——国有企业富余职工安置规定国务院令第111号,1993年4月20日发布施行",单位拖欠工资是一个常见的问题，你可以通过下面的方法解决：1．到劳动行政部门举报（通常是劳动管理监察大队）。2．也可以直接申请仲裁（仲裁费用200-300元，如果你胜了全部由公司负担）。3．如果对仲裁结果不满意可以在拿到仲裁书后15天之内到法院起诉。4．根据国家规定在仲裁或诉讼的时候，你可以要求除在规定的时间内全额支付劳动者工资报酬外，还需加发相当于工资报酬百分之二十五的经济补偿金。（具体法律根据见参考部分）。但是，鉴于你没有签订劳动合同，最大的问题是你需要证明你跟公司之间的确存在劳动关系。因此你需要收集证据：比如公司曾经发给你的一个月工资的工资单，公司花名册，出入卡，考勤卡，工作制服，报销单据，有公司领导签字的各种单据，其他非公司员工不可能得知的所有事项。问题补充：去工商局告需要怎样的程序---不是去工商局，是劳动和社会保障局里负责劳动监察的部门，工商局是不管劳动纠纷的。如果我辞职是不是公司就得必须给我---只要你能按照我上面说的举证，100%可以追回你的应得工资，并且增加25%的经济补偿金。我们公司文秘更惨，4个月只给两月工资---你们可以联合起来一起举报或者提起劳动仲裁，这样在举证等各方面效果更好一些。参考：违反和解除劳动合同的经济补偿办法第一条为了规范违反和解除劳动合同对劳动者的经济补偿标准，根据《中华人民共和国劳动法》的规定，制定本办法。第二条对劳动者的经济补偿金，由用人单位一次性发给。第三条用人单位克扣或者无故拖欠劳动者工资的，以及拒不支付劳动者延长工作时间工资报酬的，除在规定的时间内全额支付劳动者工资报酬外，还需加发相当于工资报酬百分之二十五的经济补偿金。劳动部关于印发《工资支付暂行规定》的通知劳部发〔1994〕489号第十八条各级劳动行政部门有权监察用人单位工资支付的情况。用人单位有下列侵害劳动者合法权益行为的，由劳动行政部门责令其支付劳动者工资和经济补偿，并可责令其支付赔偿金：（一）克扣或者无故拖欠劳动者工资；（二）拒不支付劳动者延长工作时间工资的；�ィㄈ�）低于当地最低工资标准支付劳动者工资的。经济补偿和赔偿金的标准，按国家有关规定执行。第十九条劳动者与用人单位因工资支付发生劳动争议的，当事人可依法向劳动争议仲裁机关申请仲裁。对仲裁裁决不服的，可以向人民法院提起诉讼。最高人民法院关于审理劳动争议案件适用法律若干问题的解释【发布单位】最高人民法院审判委员会【发布时间】010430【关键字】最高人民法院关于审理劳动争议案件适用法律若干问题的解释【备注】法释〔2001〕14号第十五条用人单位有下列情形之一，迫使劳动者提出解除劳动合同的，用人单位应当支付劳动者的劳动报酬和经济补偿，并可支付赔偿金：（一）以暴力、威胁或者非法限制人身自由的手段强迫劳动的；（二）未按照劳动合同约定支付劳动报酬或者提供劳动条件的；（三）克扣或者无故拖欠劳动者工资的；（四）拒不支付劳动者延长工作时间工资报酬的；（五）低于当地最低工资标准支付劳动者工资的。,辞退解雇
这样的鉴定结论合法吗——这样的鉴定结论合法吗?法制日报社律师您好：我是一名农民工，在外打工受了工伤。我对当地省级劳动部门作出的鉴定结论不服，再向高级法院申诉再审后，被高级法院指定到中院再审，中院又发回到原审法院再审。原审法院再审期间委托省级劳动部门重新鉴定，可劳动部门重新作出的鉴定结论没有依据当事人的真实病情进行鉴定，而由鉴定人直接虚构病情进行鉴定，不当没有鉴定人的盖章或签字，也没有鉴定人资质的说明，请问这样的鉴定结论合法吗？,你好！如果超过6个月没有执行，可以申请上一级法院执行。,辞退解雇
请问人力资源服务公司合法吗——请问人力资源服务公司合法吗？我觉得那是骗人的公司？,在职期间的养老保险存在的,辞退解雇
叫别人去做事出了事故谁负责——12月26日一个包公老板要我找几个人帮他盖大棚，80元一个棚。我找了五个人，并告送他们80元盖个棚。27日我们开始做事，做了一个上午之后，大家嫌工价太少，要我打电话给包公老板加点工钱。我打电话给老板说了此事，老板答应做完后给我们加点。28日下午，一个伙伴从棚架上摔了下来受伤了，我当时打120，并通知了她的家人。可现在他们都要我负责，我想请问我有多大责任？,自己主动辞职，没有补偿。但是如果单位有违法的情况下，你辞职有赔偿。例如，是否签订书面劳动合同，是否给你缴纳社保。,辞退解雇
拖欠工资不给怎么办——你好，我上半年在一家物流公司上班没有签劳动合同，我走的时候没有跟他算工资，现在去算，他不给我结算工资，请问我该怎么办?,您好，用人单位与劳动者协商一致，可以变更劳动合同约定的内容。变更劳动合同，应当采用书面形式。劳动合同订立时所依据的客观情况发生重大变化，致使劳动合同无法履行，经用人单位与劳动者协商，未能就变更劳动合同内容达成协议的，用人单位提前三十日以书面形式通知劳动者本人或者额外支付劳动者一个月工资后，可以解除劳动合同。除此外用人单位不得违法解除劳动合同。,辞退解雇
我如果要求继续履行以前合同是否合理——事情经过：父亲因工殉职，交换条件让其儿子在单位上班。上班前先与法人代表签非全日制用工合同，合同内容为整理资料打字员，期限为一年。但一直干的是全日制的活，整理资料打字员。而且每天都还签到，节假日也值班，给600元工资。到第二年单位说上头检查又让其主管主任与我签了一份承包协议。后又不让签到，不让值班但工作没变。到第三年下半年单位换届，说清理临时工，不让我再干以前的活，让我打杂，并签承包协议。我感觉这事情对我不公，我如果要求继续履行以前合同，是否合理？,天津冠达律师事务所张律师解答：首先，你需要证明你与公司之间存在的是否劳动关系？若是劳动关系，可享受工伤待遇。根据2011年1月1日起施行的国务院令第586号《工伤保险条例》第十七条职工发生事故伤害或者按照职业病防治法规定被诊断、鉴定为职业病，所在单位应当自事故伤害发生之日或者被诊断、鉴定为职业病之日起30日内，向统筹地区社会保险行政部门提出工伤认定申请。遇有特殊情况，经报社会保险行政部门同意，申请时限可以适当延长。用人单位未按前款规定提出工伤认定申请的，工伤职工或者其近亲属、工会组织在事故伤害发生之日或者被诊断、鉴定为职业病之日起1年内，可以直接向用人单位所在地统筹地区社会保险行政部门提出工伤认定申请。在你治疗终结了可以做个伤残等级的鉴定，若构成级别，就按级别进行赔偿。其次，若你与公司之间存在的是雇佣关系，则要单公司承担人身损害赔偿责任。,辞退解雇
下岗多年如何维权——我原是粮食系统职工（现粮食系统与商业局合并），2002年，单位以种种理由要求我们买断工龄，并与我们签订了一份协议，内容为买断工龄，与原单位解除劳动合同，脱离关系。但之后一直未能拿到买断工龄的钱，单位也未有任何通知，近十年了，养老保险等各项保险也是一片空白。请问：我具有什么样的权益，怎样获得？原签署的协议会否因单位未履行合同而作废？这十年来的各项保险金交纳是否由原单位承担？当初买断工龄的钱应该怎么样计算？,取证。试具体情况到劳动部门咨询，给立案则立劳动争议仲裁，不给立就去法院起诉。,辞退解雇
腾讯微博—养老金单位那份没给交咋办——@lol118508我想咨询一下，大庆的万宝环卫站的清洁工们，十来年来每天起早贪黑冒着生命危险干活。到老了却没有养老资金，这样公平么，个人那份每年都在上交，公家那份却没有给交，到老了，一点保障都没有。在哪能有公理可寻。,您好，报案是没有时间限制的，但是您这种情况应该是工伤，对于工伤，应当按照工伤的程序要求单位赔付。第一，申请工伤认定，没签劳动合同的，可以提供工资发放凭证、工作牌、考勤表等证据证明存在劳动关系。第二，申请劳动能力鉴定，确认伤残等级后，如果用人单位缴纳了工伤保险，员工按照法律规定享受工伤保险待遇，反之员工可以对用人单位提起劳动仲裁。,辞退解雇
解除劳动合同——陈律师，你好！我因一次工伤死亡事故，公司和我解除劳动合同，如果违反劳动合同法，公司该如何赔偿赔偿金？谢谢解答。,建议你及时向当地劳动行政部门去投诉举报。,辞退解雇
我该怎么解决——我在湖南一家企业工作，2011年1月底交了辞职信，领导同意了，要求我干一个月再走，我就干到3月9日。然后领了一张离职表格办理离职手续，该交的工具，钥匙，员工卡等，都交了上去。当时我住公司的宿舍，租金比较便宜，如果马上办完离职手续的话就要搬出去，所以我没办完离职手续，又住了6个月。9月份开始办离职手续，除人力资源部外，工段，厂长和其他部门都签了字，公司内部oa上也显示所有的流程都已走完，可人力资源部主管却说我违反合同（他拿走了带有签字的离职申请表），要交1000块钱，(合同里没有这样的规定），我去取了1000快钱，他又说要交5000.我一气之下就回了广西，住房公积金也没法取出来。没有原单位的离职证明，找工作也比较困难，我该怎么办？,只要你拿着交通事故责任认定书就可以去申请认定工伤及进行伤残鉴定。,辞退解雇
单休的2012年元旦放假怎么放呢——你好。我们公司是单休的。不知道元旦怎么放假？国庆就只给我们放了3天，没有任何补贴。现在元旦来了。不知道怎么给我们放。按照程序来说的话该放几天呢？谢谢,第一、单位没有跟你签订劳动合同是违法的。《劳动合同法》第七条规定第二、单位没有结算你上一个月的工资是违法的。《劳动法》第五十条规定第三、差旅费和加班费没有支付也是违法的。你现在要做的就是搜集各类证据，尽量以物证或能出庭的认证最好。如代发工资的证据、参加公司集体活动照片、公司规章制度文本等。可以向当地劳动局请求劳动仲裁，如果对仲裁结果不满意，可到当地人民法院提起诉讼的。当然如果你工资中有约定有一部分是与业绩挂钩的话，是没有办法的，因为你提到你可能工作方面没有达到公司要求。,辞退解雇
鉴定结论能否作为定案依据——我对省级劳动部门作出的鉴定结论不服，在向高级法院申诉再审时，被高级法院指定到中院再审，中院又发回到原审法院再审。原审法院再审期间委托到省级劳动部门重新司法鉴定，可劳动部门重新作出的鉴定结论没有依据当事人的真实病情进行鉴定，而由鉴定人直接虚构病情进行鉴定，不但没有鉴定人的盖章或签字，也没有鉴定人资质的说明，请问这样的鉴定结论合法合理吗？能否作为定案依据？,如果仲裁的另一方，对仲裁不服，向人民法院起诉书，按照一般普通程序来讲，从立案之日起六个月内结案。,辞退解雇
年底张家港地区拖欠农民工工资怎么解决——年底张家港地区拖欠农民工工资怎么解决,天津冠达律师事务所律师解答：根据《劳动合同法实施条例》第十九条第十三项规定：企业转产、重大技术革新或者经营方式调整，经变更劳动合同后，仍需裁减人员的；第二十条用人单位依照劳动合同法第四十条的规定，选择额外支付劳动者一个月工资解除劳动合同的，其额外支付的工资应当按照该劳动者上一个月的工资标准确定。你可以提起劳动仲裁主张相关的赔偿金额。,辞退解雇
民事判决书——我在没有到庭的情况下，我也没有签字，也不知道，法官就判决了赔偿问题。我想问一下这样的判决有效么。,"新<劳动合同法>没详细规定,以下供参考:第二节劳务派遣第五十八条劳务派遣单位是本法所称用人单位，应当履行用人单位对劳动者的义务。劳务派遣单位与被派遣劳动者订立的劳动合同，除应当载明本法第十七条规定的事项外，还应当载明被派遣劳动者的用工单位以及派遣期限、工作岗位等情况。劳务派遣单位应当与被派遣劳动者订立二年以上的固定期限劳动合同，按月支付劳动报酬；被派遣劳动者在无工作期间，劳务派遣单位应当按照所在地人民政府规定的最低工资标准，向其按月支付报酬。第五十九条劳务派遣单位派遣劳动者应当与接受以劳务派遣形式用工的单位(以下称用工单位)订立劳务派遣协议。劳务派遣协议应当约定派遣岗位和人员数量、派遣期限、劳动报酬和社会保险费的数额与支付方式以及违反协议的责任。用工单位应当根据工作岗位的实际需要与劳务派遣单位确定派遣期限，不得将连续用工期限分割订立数个短期劳务派遣协议。第六十条劳务派遣单位应当将劳务派遣协议的内容告知被派遣劳动者。劳务派遣单位不得克扣用工单位按照劳务派遣协议支付给被派遣劳动者的劳动报酬。劳务派遣单位和用工单位不得向被派遣劳动者收取费用。第六十一条劳务派遣单位跨地区派遣劳动者的，被派遣劳动者享有的劳动报酬和劳动条件，按照用工单位所在地的标准执行。第六十二条用工单位应当履行下列义务：(一)执行国家劳动标准，提供相应的劳动条件和劳动保护；(二)告知被派遣劳动者的工作要求和劳动报酬；(三)支付加班费、绩效奖金，提供与工作岗位相关的福利待遇；(四)对在岗被派遣劳动者进行工作岗位所必需的培训；(五)连续用工的，实行正常的工资调整机制。用工单位不得将被派遣劳动者再派遣到其他用人单位。第六十三条被派遣劳动者享有与用工单位的劳动者同工同酬的权利。用工单位无同类岗位劳动者的，参照用工单位所在地相同或者相近岗位劳动者的劳动报酬确定。第六十四条被派遣劳动者有权在劳务派遣单位或者用工单位依法参加或者组织工会，维护自身的合法权益。第六十五条被派遣劳动者可以依照本法第三十六条、第三十八条的规定与劳务派遣单位解除劳动合同。被派遣劳动者有本法第三十九条和第四十条第一项、第二项规定情形的，用工单位可以将劳动者退回劳务派遣单位，劳务派遣单位依照本法有关规定，可以与劳动者解除劳动合同。第六十六条劳务派遣一般在临时性、辅助性或者替代性的工作岗位上实施。第六十七条用人单位不得设立劳务派遣单位向本单位或者所属单位派遣劳动者",辞退解雇
"手机报-老板这样做合法吗——手机报用户尾号1698—我在深圳一个人加工厂上班己两月,因妻子患有癌症故提出辞工.但老板以做工不满三月为由拒绝,称如辞工扣六百圆钱.他这样做合法吗?我该怎么办?要说明的是,我和他也没鉴合同,而他对外称公司却只是个只有十余人的个人小加工厂,他这构不构成欺骗?2011-12-1923:46:53安徽阜阳",被企业开除的职工什么时候可以拿走自己的档案,辞退解雇
强迫职工签字下岗我该怎么办——辽宁省台安县人民政府出台的地方文件里的有些条款与国家法律法规相违背的问题。根据中华人民共和国《劳动法》第二十九条，“第一款规定：患职业病或因工负伤被确认丧失或者部分丧失劳动能力的，用人单位不得与之解除劳动关系。”又劳险字【1992】6号文件规定：原文如下：“职工伤残丧失劳动能力程度分为十级，其中一，二，三，四级为完全丧失劳动能力；五，六级为大部分丧失劳动能力；七，八，九，十级为部分丧失劳动能力。”而辽宁省台安县人民政府出台的地方文件“台委发【2001】39号”第八条规定，原文如下“因公伤残七，八，九，十级的职工，用人单位可以与之解除劳动关系。”根据这个文件的规定，辽宁省台安县房地产管理处，在单位没有解体，单位依然存在的情况下，将七，八，九，十级的伤残职工，在没有进行任何协商，没有进行任何伤残补偿，单方面拿出早已准备好的解除劳动关系协议书，动用行政手段，停发工资，停止工作，强迫职工签字下岗，严重侵害了伤残职工的合法权益。诉至法院，法院以体制改革为由拒不受理。直至诉讼到辽宁省高级法院，都不受理。但我查阅《最高法院关于审理与企业转制相关的民事纠纷案件若干问题的规定》解释（一）第一条规定“凡是与企业转制有关的民事纠纷均属于人民法院受理民事案件的范围”。地方法院不知道，省高院也不知道吗？我上访到各级人民政府没人管，我该怎么办？,您好，对于工伤事故，应该申请工伤认定，并根据伤残等级享受相应的工伤保险待遇。,辞退解雇
